id,type,text,dialect,syllable_count,estimated_duration,actual_duration_mean,standard_deviation,duration_measurement_status,duration_model,pronunciation_ipa,syllable_sequence,initials,nuclei,codas,phoneme_sequence,phoneme_set,phoneme_transitions,cross_word_transition,tone_sequence,tone_set,tone_transitions,checked_syllables,checked_syllable_count,phonological_features,viseme_sequence,viseme_set,viseme_transitions,visual_features,phoneme_viseme_pairs,av_transitions,phoneme_coverage_gain,coda_coverage_gain,tone_coverage_gain,phoneme_transition_gain,tone_transition_gain,combined_transition_gain,viseme_coverage_gain,viseme_transition_gain,av_transition_gain,audio_score,vision_score,joint_av_score,audio_score_per_sec,vision_score_per_sec,joint_av_score_per_sec
V086,phrase,tôi uống nước,Northern Vietnamese (Hanoi),3,1.25,1.25,0.09,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/toj/ /uəŋ/ /nɯək̚/,tôi-uống-nước,"n,t,∅","uô,ô,ươ","c,i,ng",t-o-j-uə-ŋ-n-ɯə-k̚,"j,k̚,n,o,t,uə,ŋ,ɯə","t→o,o→j,j→uə,uə→ŋ,ŋ→n,n→ɯə,ɯə→k̚","j→uə,ŋ→n",ngang-sắc-sắc,"ngang,sắc","ngang→sắc,sắc→sắc",nước,1,"checked_syllable,tonal_coarticulation_context",coronal → rounded → palatal → rounded → low_visibility_velar → coronal → central_vowel → low_visibility_velar,"central_vowel,coronal,low_visibility_velar,palatal,rounded","coronal→rounded,rounded→palatal,palatal→rounded,rounded→low_visibility_velar,low_visibility_velar→coronal,coronal→central_vowel,central_vowel→low_visibility_velar","central_vowel,coronal,low_visibility_velar,palatal,rounded","t:coronal,o:rounded,j:palatal,uə:rounded,ŋ:low_visibility_velar,n:coronal,ɯə:central_vowel,k̚:low_visibility_velar","t:coronal→o:rounded,o:rounded→j:palatal,j:palatal→uə:rounded,uə:rounded→ŋ:low_visibility_velar,ŋ:low_visibility_velar→n:coronal,n:coronal→ɯə:central_vowel,ɯə:central_vowel→k̚:low_visibility_velar",0.18604651162790697,0.25,0.3333333333333333,0.0440251572327044,0.125,0.0845125786163522,0.5,0.12727272727272726,0.0440251572327044,0.21347310589439814,0.3136363636363636,0.21788432972614633,0.1707784847155185,0.25090909090909086,0.17430746378091705
V087,phrase,em đọc sách,Northern Vietnamese (Hanoi),3,1.22,1.22,0.1,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/ɛm/ /ɗɔk̚/ /ʂaːc̚/,em-đọc-sách,"s,đ,∅","a,e,o","c,ch,m",ɛ-m-ɗ-ɔ-k̚-ʂ-aː-c̚,"aː,c̚,k̚,m,ɔ,ɗ,ɛ,ʂ","ɛ→m,m→ɗ,ɗ→ɔ,ɔ→k̚,k̚→ʂ,ʂ→aː,aː→c̚","m→ɗ,k̚→ʂ",ngang-nặng-sắc,"ngang,nặng,sắc","ngang→nặng,nặng→sắc","đọc,sách",2,"checked_syllable,phonation_contrast,tonal_coarticulation_context",spread_vowel → bilabial_closure → central_vowel → rounded → low_visibility_velar → coronal → open_vowel → palatal,"bilabial_closure,central_vowel,coronal,low_visibility_velar,open_vowel,palatal,rounded,spread_vowel","spread_vowel→bilabial_closure,bilabial_closure→central_vowel,central_vowel→rounded,rounded→low_visibility_velar,low_visibility_velar→coronal,coronal→open_vowel,open_vowel→palatal","bilabial_closure,central_vowel,coronal,low_visibility_velar,open_vowel,palatal,rounded,spread_vowel","ɛ:spread_vowel,m:bilabial_closure,ɗ:central_vowel,ɔ:rounded,k̚:low_visibility_velar,ʂ:coronal,aː:open_vowel,c̚:palatal","ɛ:spread_vowel→m:bilabial_closure,m:bilabial_closure→ɗ:central_vowel,ɗ:central_vowel→ɔ:rounded,ɔ:rounded→k̚:low_visibility_velar,k̚:low_visibility_velar→ʂ:coronal,ʂ:coronal→aː:open_vowel,aː:open_vowel→c̚:palatal",0.18604651162790697,0.25,0.5,0.0440251572327044,0.125,0.0845125786163522,0.8,0.12727272727272726,0.0440251572327044,0.2551397725610648,0.4636363636363636,0.28455099639281295,0.20913096111562687,0.38002980625931443,0.23323852163345324
V088,phrase,mẹ nấu cơm,Northern Vietnamese (Hanoi),3,1.28,1.28,0.1,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/mɛ/ /nəw/ /kɤm/,mẹ-nấu-cơm,"c,m,n","e,â,ơ","m,u,∅",m-ɛ-n-ə-w-k-ɤ-m,"k,m,n,w,ə,ɛ,ɤ","m→ɛ,ɛ→n,n→ə,ə→w,w→k,k→ɤ,ɤ→m","ɛ→n,w→k",nặng-sắc-ngang,"ngang,nặng,sắc","nặng→sắc,sắc→ngang",,0,"phonation_contrast,tonal_coarticulation_context",bilabial_closure → spread_vowel → coronal → central_vowel → rounded → low_visibility_velar → central_vowel → bilabial_closure,"bilabial_closure,central_vowel,coronal,low_visibility_velar,rounded,spread_vowel","bilabial_closure→spread_vowel,spread_vowel→coronal,coronal→central_vowel,central_vowel→rounded,rounded→low_visibility_velar,low_visibility_velar→central_vowel,central_vowel→bilabial_closure","bilabial_closure,central_vowel,coronal,low_visibility_velar,rounded,spread_vowel","m:bilabial_closure,ɛ:spread_vowel,n:coronal,ə:central_vowel,w:rounded,k:low_visibility_velar,ɤ:central_vowel,m:bilabial_closure","m:bilabial_closure→ɛ:spread_vowel,ɛ:spread_vowel→n:coronal,n:coronal→ə:central_vowel,ə:central_vowel→w:rounded,w:rounded→k:low_visibility_velar,k:low_visibility_velar→ɤ:central_vowel,ɤ:central_vowel→m:bilabial_closure",0.16279069767441862,0.16666666666666666,0.5,0.0440251572327044,0.125,0.0845125786163522,0.6,0.12727272727272726,0.0440251572327044,0.22849248573935937,0.36363636363636365,0.24075254678040986,0.17850975448387452,0.2840909090909091,0.1880879271721952
V089,phrase,bố đi làm,Northern Vietnamese (Hanoi),3,1.28,1.28,0.1,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/ɓo/ /ɗi/ /laːm/,bố-đi-làm,"b,l,đ","a,i,ô","m,∅",ɓ-o-ɗ-i-l-aː-m,"aː,i,l,m,o,ɓ,ɗ","ɓ→o,o→ɗ,ɗ→i,i→l,l→aː,aː→m","o→ɗ,i→l",sắc-ngang-huyền,"huyền,ngang,sắc","sắc→ngang,ngang→huyền",,0,tonal_coarticulation_context,bilabial_closure → rounded → central_vowel → spread_vowel → coronal → open_vowel → bilabial_closure,"bilabial_closure,central_vowel,coronal,open_vowel,rounded,spread_vowel","bilabial_closure→rounded,rounded→central_vowel,central_vowel→spread_vowel,spread_vowel→coronal,coronal→open_vowel,open_vowel→bilabial_closure","bilabial_closure,central_vowel,coronal,open_vowel,rounded,spread_vowel","ɓ:bilabial_closure,o:rounded,ɗ:central_vowel,i:spread_vowel,l:coronal,aː:open_vowel,m:bilabial_closure","ɓ:bilabial_closure→o:rounded,o:rounded→ɗ:central_vowel,ɗ:central_vowel→i:spread_vowel,i:spread_vowel→l:coronal,l:coronal→aː:open_vowel,aː:open_vowel→m:bilabial_closure",0.16279069767441862,0.08333333333333333,0.5,0.03773584905660377,0.125,0.08136792452830188,0.6,0.10909090909090909,0.03773584905660377,0.20687298888401345,0.35454545454545455,0.22490267338336664,0.1616195225656355,0.27698863636363635,0.1757052135807552
V090,phrase,trẻ em chơi,Northern Vietnamese (Hanoi),3,1.28,1.28,0.09,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/ʈɛ/ /ɛm/ /cɤj/,trẻ-em-chơi,"ch,tr,∅","e,ơ","i,m,∅",ʈ-ɛ-ɛ-m-c-ɤ-j,"c,j,m,ɛ,ɤ,ʈ","ʈ→ɛ,ɛ→ɛ,ɛ→m,m→c,c→ɤ,ɤ→j","ɛ→ɛ,m→c",hỏi-ngang-ngang,"hỏi,ngang","hỏi→ngang,ngang→ngang",,0,tonal_coarticulation_context,coronal → spread_vowel → spread_vowel → bilabial_closure → palatal → central_vowel → palatal,"bilabial_closure,central_vowel,coronal,palatal,spread_vowel","coronal→spread_vowel,spread_vowel→spread_vowel,spread_vowel→bilabial_closure,bilabial_closure→palatal,palatal→central_vowel,central_vowel→palatal","bilabial_closure,central_vowel,coronal,palatal,spread_vowel","ʈ:coronal,ɛ:spread_vowel,ɛ:spread_vowel,m:bilabial_closure,c:palatal,ɤ:central_vowel,j:palatal","ʈ:coronal→ɛ:spread_vowel,ɛ:spread_vowel→ɛ:spread_vowel,ɛ:spread_vowel→m:bilabial_closure,m:bilabial_closure→c:palatal,c:palatal→ɤ:central_vowel,ɤ:central_vowel→j:palatal",0.13953488372093023,0.16666666666666666,0.3333333333333333,0.03773584905660377,0.125,0.08136792452830188,0.5,0.10909090909090909,0.03773584905660377,0.18022570206230804,0.30454545454545456,0.19538993805667787,0.14080132973617815,0.23792613636363638,0.15264838910677958
V091,phrase,nhà ở đây,Northern Vietnamese (Hanoi),3,1.28,1.28,0.1,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/ɲaː/ /ɤ/ /ɗəj/,nhà-ở-đây,"nh,đ,∅","a,â,ơ","y,∅",ɲ-aː-ɤ-ɗ-ə-j,"aː,j,ɗ,ə,ɤ,ɲ","ɲ→aː,aː→ɤ,ɤ→ɗ,ɗ→ə,ə→j","aː→ɤ,ɤ→ɗ",huyền-hỏi-ngang,"huyền,hỏi,ngang","huyền→hỏi,hỏi→ngang",,0,tonal_coarticulation_context,palatal → open_vowel → central_vowel → central_vowel → central_vowel → palatal,"central_vowel,open_vowel,palatal","palatal→open_vowel,open_vowel→central_vowel,central_vowel→central_vowel,central_vowel→central_vowel,central_vowel→palatal","central_vowel,open_vowel,palatal","ɲ:palatal,aː:open_vowel,ɤ:central_vowel,ɗ:central_vowel,ə:central_vowel,j:palatal","ɲ:palatal→aː:open_vowel,aː:open_vowel→ɤ:central_vowel,ɤ:central_vowel→ɗ:central_vowel,ɗ:central_vowel→ə:central_vowel,ə:central_vowel→j:palatal",0.13953488372093023,0.08333333333333333,0.5,0.031446540880503145,0.125,0.07822327044025157,0.3,0.07272727272727272,0.031446540880503145,0.20027287187362877,0.18636363636363634,0.17218075730032728,0.15646318115127247,0.14559659090909088,0.13451621664088068
V092,phrase,trời hôm nay đẹp,Northern Vietnamese (Hanoi),4,1.59,1.59,0.11,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/ʈɤj/ /hom/ /naːj/ /ɗɛp̚/,trời-hôm-nay-đẹp,"h,n,tr,đ","a,e,ô,ơ","i,m,p,y",ʈ-ɤ-j-h-o-m-n-aː-j-ɗ-ɛ-p̚,"aː,h,j,m,n,o,p̚,ɗ,ɛ,ɤ,ʈ","ʈ→ɤ,ɤ→j,j→h,h→o,o→m,m→n,n→aː,aː→j,j→ɗ,ɗ→ɛ,ɛ→p̚","j→h,m→n,j→ɗ",huyền-ngang-ngang-nặng,"huyền,ngang,nặng","huyền→ngang,ngang→ngang,ngang→nặng",đẹp,1,"checked_syllable,phonation_contrast,tonal_coarticulation_context",coronal → central_vowel → palatal → glottal → rounded → bilabial_closure → coronal → open_vowel → palatal → central_vowel → spread_vowel → bilabial_closure,"bilabial_closure,central_vowel,coronal,glottal,open_vowel,palatal,rounded,spread_vowel","coronal→central_vowel,central_vowel→palatal,palatal→glottal,glottal→rounded,rounded→bilabial_closure,bilabial_closure→coronal,coronal→open_vowel,open_vowel→palatal,palatal→central_vowel,central_vowel→spread_vowel,spread_vowel→bilabial_closure","bilabial_closure,central_vowel,coronal,glottal,open_vowel,palatal,rounded,spread_vowel","ʈ:coronal,ɤ:central_vowel,j:palatal,h:glottal,o:rounded,m:bilabial_closure,n:coronal,aː:open_vowel,j:palatal,ɗ:central_vowel,ɛ:spread_vowel,p̚:bilabial_closure","ʈ:coronal→ɤ:central_vowel,ɤ:central_vowel→j:palatal,j:palatal→h:glottal,h:glottal→o:rounded,o:rounded→m:bilabial_closure,m:bilabial_closure→n:coronal,n:coronal→aː:open_vowel,aː:open_vowel→j:palatal,j:palatal→ɗ:central_vowel,ɗ:central_vowel→ɛ:spread_vowel,ɛ:spread_vowel→p̚:bilabial_closure",0.2558139534883721,0.3333333333333333,0.5,0.06918238993710692,0.1875,0.12834119496855345,0.8,0.2,0.06918238993710692,0.3043721204475647,0.5,0.3266672673896237,0.1914290065707954,0.31446540880503143,0.20545111156580106
V093,phrase,tôi thích âm nhạc,Northern Vietnamese (Hanoi),4,1.56,1.56,0.11,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/toj/ /tʰic̚/ /əm/ /ɲaːk̚/,tôi-thích-âm-nhạc,"nh,t,th,∅","a,i,â,ô","c,ch,i,m",t-o-j-tʰ-i-c̚-ə-m-ɲ-aː-k̚,"aː,c̚,i,j,k̚,m,o,t,tʰ,ə,ɲ","t→o,o→j,j→tʰ,tʰ→i,i→c̚,c̚→ə,ə→m,m→ɲ,ɲ→aː,aː→k̚","j→tʰ,c̚→ə,m→ɲ",ngang-sắc-ngang-nặng,"ngang,nặng,sắc","ngang→sắc,sắc→ngang,ngang→nặng","thích,nhạc",2,"checked_syllable,phonation_contrast,tonal_coarticulation_context",coronal → rounded → palatal → coronal → spread_vowel → palatal → central_vowel → bilabial_closure → palatal → open_vowel → low_visibility_velar,"bilabial_closure,central_vowel,coronal,low_visibility_velar,open_vowel,palatal,rounded,spread_vowel","coronal→rounded,rounded→palatal,palatal→coronal,coronal→spread_vowel,spread_vowel→palatal,palatal→central_vowel,central_vowel→bilabial_closure,bilabial_closure→palatal,palatal→open_vowel,open_vowel→low_visibility_velar","bilabial_closure,central_vowel,coronal,low_visibility_velar,open_vowel,palatal,rounded,spread_vowel","t:coronal,o:rounded,j:palatal,tʰ:coronal,i:spread_vowel,c̚:palatal,ə:central_vowel,m:bilabial_closure,ɲ:palatal,aː:open_vowel,k̚:low_visibility_velar","t:coronal→o:rounded,o:rounded→j:palatal,j:palatal→tʰ:coronal,tʰ:coronal→i:spread_vowel,i:spread_vowel→c̚:palatal,c̚:palatal→ə:central_vowel,ə:central_vowel→m:bilabial_closure,m:bilabial_closure→ɲ:palatal,ɲ:palatal→aː:open_vowel,aː:open_vowel→k̚:low_visibility_velar",0.2558139534883721,0.3333333333333333,0.5,0.06289308176100629,0.1875,0.12519654088050314,0.8,0.18181818181818182,0.06289308176100629,0.3035859569255521,0.49090909090909096,0.3227221558973423,0.19460638264458469,0.3146853146853147,0.20687317685727072
V094,phrase,xin nói chậm,Northern Vietnamese (Hanoi),3,1.28,1.28,0.1,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/sin/ /nɔj/ /cəm/,xin-nói-chậm,"ch,n,x","i,o,â","i,m,n",s-i-n-n-ɔ-j-c-ə-m,"c,i,j,m,n,s,ɔ,ə","s→i,i→n,n→n,n→ɔ,ɔ→j,j→c,c→ə,ə→m","n→n,j→c",ngang-sắc-nặng,"ngang,nặng,sắc","ngang→sắc,sắc→nặng",,0,"phonation_contrast,tonal_coarticulation_context",coronal → spread_vowel → coronal → coronal → rounded → palatal → palatal → central_vowel → bilabial_closure,"bilabial_closure,central_vowel,coronal,palatal,rounded,spread_vowel","coronal→spread_vowel,spread_vowel→coronal,coronal→coronal,coronal→rounded,rounded→palatal,palatal→palatal,palatal→central_vowel,central_vowel→bilabial_closure","bilabial_closure,central_vowel,coronal,palatal,rounded,spread_vowel","s:coronal,i:spread_vowel,n:coronal,n:coronal,ɔ:rounded,j:palatal,c:palatal,ə:central_vowel,m:bilabial_closure","s:coronal→i:spread_vowel,i:spread_vowel→n:coronal,n:coronal→n:coronal,n:coronal→ɔ:rounded,ɔ:rounded→j:palatal,j:palatal→c:palatal,c:palatal→ə:central_vowel,ə:central_vowel→m:bilabial_closure",0.18604651162790697,0.25,0.5,0.050314465408805034,0.125,0.08765723270440251,0.6,0.14545454545454545,0.050314465408805034,0.25592593608307734,0.3727272727272727,0.2599246793136657,0.19994213756490417,0.29119318181818177,0.20306615571380132
V095,phrase,hẹn gặp lại,Northern Vietnamese (Hanoi),3,1.25,1.25,0.09,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/hɛn/ /ɣap̚/ /laːj/,hẹn-gặp-lại,"g,h,l","a,e,ă","i,n,p",h-ɛ-n-ɣ-a-p̚-l-aː-j,"a,aː,h,j,l,n,p̚,ɛ,ɣ","h→ɛ,ɛ→n,n→ɣ,ɣ→a,a→p̚,p̚→l,l→aː,aː→j","n→ɣ,p̚→l",nặng-nặng-nặng,nặng,"nặng→nặng,nặng→nặng",gặp,1,"checked_syllable,phonation_contrast,tonal_coarticulation_context",glottal → spread_vowel → coronal → low_visibility_velar → open_vowel → bilabial_closure → coronal → open_vowel → palatal,"bilabial_closure,coronal,glottal,low_visibility_velar,open_vowel,palatal,spread_vowel","glottal→spread_vowel,spread_vowel→coronal,coronal→low_visibility_velar,low_visibility_velar→open_vowel,open_vowel→bilabial_closure,bilabial_closure→coronal,coronal→open_vowel,open_vowel→palatal","bilabial_closure,coronal,glottal,low_visibility_velar,open_vowel,palatal,spread_vowel","h:glottal,ɛ:spread_vowel,n:coronal,ɣ:low_visibility_velar,a:open_vowel,p̚:bilabial_closure,l:coronal,aː:open_vowel,j:palatal","h:glottal→ɛ:spread_vowel,ɛ:spread_vowel→n:coronal,n:coronal→ɣ:low_visibility_velar,ɣ:low_visibility_velar→a:open_vowel,a:open_vowel→p̚:bilabial_closure,p̚:bilabial_closure→l:coronal,l:coronal→aː:open_vowel,aː:open_vowel→j:palatal",0.20930232558139536,0.25,0.16666666666666666,0.050314465408805034,0.0625,0.05640723270440252,0.7,0.14545454545454545,0.050314465408805034,0.17059405623811613,0.42272727272727273,0.2254493194022593,0.1364752449904929,0.3381818181818182,0.18035945552180743
V096,phrase,Việt Nam rất đẹp,Northern Vietnamese (Hanoi),4,1.53,1.53,0.11,MODELED_PROXY_NOT_RECORDED,0.18 + 0.34*syllables - 0.03*checked + 0.08*phrase; SD=0.04+0.02*sqrt(syllables)+0.01*phrase+0.005*tone_types,/viət̚/ /naːm/ /zət̚/ /ɗɛp̚/,Việt-Nam-rất-đẹp,"n,r,v,đ","a,e,iê,â","m,p,t",v-iə-t̚-n-aː-m-z-ə-t̚-ɗ-ɛ-p̚,"aː,iə,m,n,p̚,t̚,v,z,ɗ,ə,ɛ","v→iə,iə→t̚,t̚→n,n→aː,aː→m,m→z,z→ə,ə→t̚,t̚→ɗ,ɗ→ɛ,ɛ→p̚","t̚→n,m→z,t̚→ɗ",nặng-ngang-sắc-nặng,"ngang,nặng,sắc","nặng→ngang,ngang→sắc,sắc→nặng","Việt,rất,đẹp",3,"checked_syllable,phonation_contrast,tonal_coarticulation_context",labiodental → spread_vowel → coronal → coronal → open_vowel → bilabial_closure → coronal → central_vowel → coronal → central_vowel → spread_vowel → bilabial_closure,"bilabial_closure,central_vowel,coronal,labiodental,open_vowel,spread_vowel","labiodental→spread_vowel,spread_vowel→coronal,coronal→coronal,coronal→open_vowel,open_vowel→bilabial_closure,bilabial_closure→coronal,coronal→central_vowel,central_vowel→coronal,coronal→central_vowel,central_vowel→spread_vowel,spread_vowel→bilabial_closure","bilabial_closure,central_vowel,coronal,labiodental,open_vowel,spread_vowel","v:labiodental,iə:spread_vowel,t̚:coronal,n:coronal,aː:open_vowel,m:bilabial_closure,z:coronal,ə:central_vowel,t̚:coronal,ɗ:central_vowel,ɛ:spread_vowel,p̚:bilabial_closure","v:labiodental→iə:spread_vowel,iə:spread_vowel→t̚:coronal,t̚:coronal→n:coronal,n:coronal→aː:open_vowel,aː:open_vowel→m:bilabial_closure,m:bilabial_closure→z:coronal,z:coronal→ə:central_vowel,ə:central_vowel→t̚:coronal,t̚:coronal→ɗ:central_vowel,ɗ:central_vowel→ɛ:spread_vowel,ɛ:spread_vowel→p̚:bilabial_closure",0.2558139534883721,0.25,0.5,0.06918238993710692,0.1875,0.12834119496855345,0.6,0.18181818181818182,0.06918238993710692,0.2835387871142314,0.3909090909090909,0.28359367431603066,0.18531946870211202,0.255496137849079,0.1853553426902161
